order_id,customer_id,order_date,order_status,channel,region_id,shipping_date,delivery_date,discount_pct,payment_method
1320,398,2022-01-21,delivered,1,2,2022-01-22,2022-01-29,5.39,afterpay
1321,355,06/10/2021,pending,3,1,10/10/2021,2021-10-21,4.51,credit_card
1322,316,2023-12-12,delivered,4,11,2023-12-14,2023-12-27,4.62,credit_card
1323,405,27/09/2022,delivered,1,5,09/30/2022,2022-10-03,24.63,credit_card
1324,308,2022-09-23,cancelled,1,2,09/27/2022,2022-10-03,12.87,apple_pay
1325,411,03/25/2024,delivered,2,10,03/26/2024,31/03/2024,17.67,paypal
1326,430,2022-10-28,pending,1,3,02/11/2022,11/03/2022,1.9,afterpay
1327,164,2024-06-16,delivered,2,1,2024-06-18,30/06/2024,4.36,debit_card
1328,292,12/12/2022,shipped,1,5,2022-12-14,23/12/2022,1.64,paypal
1329,65,07/29/2022,delivered,2,3,31/07/2022,29/07/2022,4.7,paypal
1330,107,08/26/2023,delivered,4,10,27/08/2023,09/08/2023,0.93,debit_card
1331,373,2024-02-26,shipped,1,6,03/01/2024,11/03/2024,11.24,apple_pay
1332,325,2023-12-08,delivered,4,11,12/11/2023,12/21/2023,6.22,debit_card
1333,166,05/15/2024,pending,3,8,05/19/2024,26/05/2024,13.74,apple_pay
1334,261,07/22/2023,shipped,1,11,2023-07-25,2023-07-30,9.43,afterpay
1335,359,2021-08-07,cancelled,1,7,2021-08-08,2021-08-22,2.13,debit_card
1336,409,2023-12-09,delivered,4,6,2023-12-13,2023-12-15,116.94,afterpay
1337,252,2024-09-18,delivered,2,3,09/21/2024,2024-10-01,17.36,paypal
1338,166,04/02/2021,delivered,1,12,02/07/2021,20/02/2021,23.71,apple_pay
1339,223,2021-05-28,cancelled,3,13,02/06/2021,06/12/2021,7.52,credit_card
1340,252,27/05/2023,delivered,1,5,05/29/2023,11/06/2023,19.74,credit_card
1341,209,20/02/2024,pending,3,,2024-02-24,2024-02-28,21.0,apple_pay
1342,171,2021-06-22,delivered,2,9,06/24/2021,2021-06-25,3.69,afterpay
1343,25,03/19/2022,cancelled,2,12,2022-03-22,2022-03-29,6.34,credit_card
1344,379,2022-05-16,shipped,2,4,2022-05-17,26/05/2022,10.99,credit_card
1345,454,2023-07-04,delivered,4,7,2023-07-07,07/21/2023,10.34,credit_card
1346,22,11/10/2023,delivered,4,5,15/11/2023,11/25/2023,24.15,apple_pay
1347,365,16/11/2022,shipped,4,12,2022-11-21,2022-11-27,6.34,afterpay
1348,215,2024-02-16,cancelled,2,1,02/19/2024,20/02/2024,12.0,paypal
1349,46,2021-06-05,delivered,1,4,06/09/2021,2021-06-22,14.71,afterpay
1350,191,2023-03-27,delivered,3,12,04/01/2023,04/04/2023,6.1,paypal
1351,489,2022-01-05,shipped,1,11,01/07/2022,2022-01-14,22.89,credit_card
1352,438,2024-03-14,delivered,2,5,2024-03-15,03/17/2024,18.84,credit_card
1353,45,2024-01-27,pending,4,13,2024-01-30,2024-02-08,10.04,credit_card
1354,262,2024-08-09,delivered,1,5,13/08/2024,2024-08-22,18.33,credit_card
1355,191,29/12/2024,shipped,1,10,01/01/2025,08/01/2025,13.17,credit_card
1356,374,2022-01-05,delivered,3,1,07/01/2022,15/01/2022,20.95,credit_card
1357,130,23/04/2021,delivered,1,7,2021-04-24,04/28/2021,7.71,afterpay
1358,376,2023-10-22,delivered,1,5,2023-10-24,29/10/2023,0.07,credit_card
1359,116,10/31/2023,cancelled,1,9,2023-11-02,2023-11-16,17.05,paypal
1360,49,2022-02-22,pending,2,,02/24/2022,2022-03-02,8.88,paypal
1361,108,2024-06-27,delivered,2,2,07/02/2024,2024-07-08,15.06,debit_card
1362,498,09/02/2024,cancelled,1,2,2024-02-12,18/02/2024,8.63,paypal
1363,273,2024-03-17,pending,2,1,22/03/2024,04/03/2024,24.01,debit_card
1364,361,2024-05-27,shipped,1,6,2024-05-30,02/06/2024,18.61,credit_card
1365,264,10/06/2022,shipped,1,5,10/10/2022,14/10/2022,2.2,credit_card
1366,488,2021-05-09,delivered,1,5,2021-05-11,2021-05-12,11.24,paypal
1367,315,01/30/2024,delivered,2,12,2024-02-02,08/02/2024,18.73,apple_pay
1368,303,2021-07-21,shipped,1,5,2021-07-25,2021-08-04,1.38,credit_card
1369,470,23/11/2024,delivered,1,,27/11/2024,12/08/2024,22.38,debit_card
1370,410,2021-09-10,cancelled,1,3,15/09/2021,2021-09-18,2.09,apple_pay
1371,9353,21/02/2023,shipped,3,8,22/02/2023,03/03/2023,23.31,afterpay
1372,67,09/29/2021,delivered,2,,10/03/2021,2021-10-04,24.0,credit_card
1373,66,2022-06-05,shipped,2,10,06/10/2022,2022-06-18,7.38,credit_card
1374,477,2021-10-29,delivered,1,5,2021-11-03,11/01/2021,4.34,paypal
1375,454,09/05/2023,delivered,1,6,2023-09-09,2023-09-22,14.49,credit_card
1376,133,2022-02-23,pending,1,6,2022-02-24,03/03/2022,3.36,afterpay
1377,357,2024-06-10,delivered,2,1,2024-06-12,2024-06-14,3.2,credit_card
1378,445,2022-02-01,delivered,4,10,05/02/2022,2022-02-06,18.83,debit_card
1379,169,09/06/2021,delivered,1,13,09/09/2021,2021-09-23,8.07,apple_pay
1380,365,2021-09-07,delivered,1,6,2021-09-11,2021-09-24,11.01,debit_card
1381,328,2021-04-26,delivered,2,12,2021-04-29,05/11/2021,0.2,afterpay
1382,353,15/09/2024,shipped,2,11,2024-09-20,2024-09-23,4.64,apple_pay
1383,112,2021-11-12,shipped,1,9,2021-11-15,2021-11-19,13.38,credit_card
1384,254,2023-10-26,pending,1,9,10/31/2023,07/11/2023,24.34,credit_card
1385,119,2023-01-02,delivered,3,6,01/04/2023,2023-01-06,17.73,paypal
1386,45,2024-11-05,pending,2,7,2024-11-08,11/17/2024,19.02,paypal
1387,115,2022-07-04,delivered,1,13,2022-07-08,2022-07-14,16.03,debit_card
1388,479,2021-01-17,pending,1,3,01/22/2021,2021-01-26,2.76,credit_card
1389,328,14/11/2021,shipped,3,13,2021-11-17,2021-11-20,18.63,afterpay
1390,284,2021-04-10,delivered,2,12,04/15/2021,2021-04-28,2.07,debit_card
1391,101,2022-09-07,delivered,3,4,2022-09-08,2022-09-10,6.05,paypal
1392,168,06/19/2022,delivered,1,3,2022-06-23,24/06/2022,1.02,afterpay
1393,70,04/09/2021,delivered,2,13,2021-04-12,2021-04-24,14.33,credit_card
1394,321,30/10/2024,shipped,2,2,04/11/2024,2024-11-10,23.73,credit_card
1395,255,2023-07-19,delivered,2,7,07/22/2023,07/31/2023,6.5,credit_card
1396,203,2021-01-06,cancelled,1,8,2021-01-11,2021-01-21,2.05,afterpay
1397,192,2023-01-29,pending,3,5,2023-01-31,02/10/2023,7.67,apple_pay
1398,278,12/31/2021,delivered,3,11,2022-01-02,2022-01-11,6.8,credit_card
1399,186,2022-10-30,delivered,2,4,2022-11-04,2022-11-09,7.65,paypal
1400,441,21/04/2023,delivered,1,10,04/23/2023,2023-04-26,15.31,paypal
1401,108,2023-01-08,delivered,1,11,12/01/2023,01/20/2023,3.08,apple_pay
1402,493,06/23/2022,shipped,3,12,2022-06-24,07/08/2022,3.34,credit_card
1403,115,03/12/2022,delivered,1,6,07/12/2022,12/12/2022,9.35,apple_pay
1404,188,02/03/2023,delivered,2,12,2023-02-08,02/09/2023,24.2,apple_pay
1405,51,31/08/2024,cancelled,1,13,04/09/2024,05/09/2024,15.7,credit_card
1406,377,2024-09-03,delivered,4,2,09/06/2024,2024-09-05,20.17,credit_card
1407,303,2023-09-29,delivered,3,12,10/01/2023,10/06/2023,8.5,credit_card
1408,393,2023-04-05,pending,1,7,2023-04-06,2023-04-14,1.95,credit_card
1409,19,02/24/2023,cancelled,1,1,03/01/2023,2023-03-14,10.81,afterpay
1410,463,2024-12-12,shipped,1,13,2024-12-13,2024-12-25,16.61,credit_card
1411,128,2022-12-24,shipped,3,11,2022-12-28,05/01/2023,17.58,debit_card
1412,274,2024-01-08,shipped,2,4,01/11/2024,24/01/2024,20.51,credit_card
1413,310,2023-08-17,delivered,1,4,2023-08-19,2023-08-27,21.28,credit_card
1414,138,12/02/2023,pending,2,1,2023-12-04,12/16/2023,22.85,apple_pay
1415,417,2021-11-11,cancelled,1,6,11/12/2021,2021-11-21,24.79,debit_card
1416,454,04/11/2023,delivered,1,2,2023-11-08,11/15/2023,16.81,credit_card
1417,337,12/07/2021,delivered,1,10,12/09/2021,2021-12-22,16.05,paypal
1418,232,2022-06-25,delivered,2,4,2022-06-28,2022-07-05,17.16,credit_card
1419,273,2024-09-25,delivered,4,4,28/09/2024,2024-09-30,0.46,credit_card
1420,220,2023-11-17,delivered,3,8,11/18/2023,27/11/2023,6.5,debit_card
1421,9493,2022-10-25,delivered,4,3,10/26/2022,2022-10-28,22.79,afterpay
1422,24,03/19/2024,pending,4,2,2024-03-23,2024-04-03,5.93,afterpay
1423,335,2023-09-16,delivered,1,8,09/17/2023,2023-09-28,7.05,apple_pay
1424,200,2024-03-22,shipped,2,3,2024-03-23,03/27/2024,7.43,credit_card
1425,302,2024-06-09,pending,2,13,2024-06-13,2024-06-14,17.04,debit_card
1426,153,2021-09-25,delivered,4,11,26/09/2021,2021-10-08,13.81,apple_pay
1427,73,2024-04-01,cancelled,2,2,05/04/2024,04/06/2024,23.06,debit_card
1428,206,2021-01-08,shipped,2,,10/01/2021,12/01/2021,17.7,debit_card
1429,396,2023-01-24,delivered,3,4,26/01/2023,02/08/2023,15.54,credit_card
1430,246,09/30/2022,delivered,1,12,2022-10-03,2022-10-10,3.05,debit_card
1431,467,18/01/2024,shipped,3,9,01/20/2024,2024-01-22,14.57,credit_card
1432,253,2023-10-07,pending,1,6,11/10/2023,10/23/2023,11.3,credit_card
1433,196,2021-01-10,delivered,1,4,2021-01-11,01/18/2021,15.78,credit_card
1434,388,2024-02-16,cancelled,2,7,20/02/2024,2024-02-28,0.23,credit_card
1435,391,2023-08-26,shipped,3,10,08/27/2023,08/31/2023,18.71,credit_card
1436,400,01/01/2021,delivered,1,1,2021-01-06,2021-01-11,17.52,paypal
1437,199,02/10/2021,delivered,4,10,2021-02-13,2021-02-16,14.59,credit_card
1438,54,09/08/2021,pending,3,8,2021-08-13,23/08/2021,16.84,debit_card
1439,199,2024-10-31,delivered,3,,11/02/2024,2024-11-07,5.08,credit_card
1440,432,2023-06-08,cancelled,1,11,2023-06-13,2023-06-25,10.19,apple_pay
1441,393,26/06/2023,cancelled,4,1,2023-06-30,08/07/2023,5.13,afterpay
1442,240,2024-04-21,shipped,1,1,25/04/2024,27/04/2024,18.98,credit_card
1443,407,08/03/2021,cancelled,3,4,13/03/2021,24/03/2021,4.81,paypal
1444,144,2023-02-16,pending,1,7,2023-02-20,03/06/2023,24.36,credit_card
1445,67,2022-01-26,delivered,3,13,2022-01-30,2022-02-08,7.64,afterpay
1446,442,2022-06-27,delivered,3,9,07/02/2022,16/07/2022,23.68,paypal
1447,180,2022-09-29,shipped,4,7,2022-10-04,2022-10-03,7.57,apple_pay
1448,272,2024-07-29,cancelled,2,1,2024-08-03,2024-08-10,14.75,credit_card
1449,319,2022-10-30,delivered,1,13,03/11/2022,2022-11-10,3.29,debit_card
1450,424,2024-12-03,pending,3,10,12/06/2024,12/19/2024,10.22,credit_card
1451,219,18/01/2021,shipped,1,,2021-01-20,02/02/2021,0.11,paypal
1452,351,06/12/2021,shipped,2,12,06/13/2021,06/16/2021,0.09,credit_card
1453,204,2022-07-19,delivered,1,12,07/23/2022,2022-08-02,21.71,credit_card
1454,183,12/17/2021,cancelled,2,1,12/22/2021,30/12/2021,18.03,debit_card
1455,9050,2024-03-19,delivered,2,12,03/24/2024,04/01/2024,9.95,afterpay
1456,305,2021-11-11,shipped,3,12,2021-11-13,2021-11-20,8.56,paypal
1457,23,07/08/2021,delivered,1,8,2021-08-11,2021-08-19,0.69,apple_pay
1458,80,31/01/2024,delivered,2,3,2024-02-03,02/06/2024,113.43,apple_pay
1459,83,2024-04-30,pending,2,6,2024-05-03,05/12/2024,20.26,apple_pay
1460,85,02/09/2021,cancelled,3,12,2021-02-12,26/02/2021,24.87,apple_pay
1461,211,2021-11-21,cancelled,1,9,2021-11-23,29/11/2021,1.75,credit_card
1462,223,12/21/2024,cancelled,3,5,2024-12-25,2024-12-28,7.64,debit_card
1463,310,2023-02-10,delivered,4,13,14/02/2023,2023-02-16,7.68,debit_card
1464,139,2023-12-30,delivered,3,8,12/31/2023,2024-01-11,10.47,apple_pay
1465,34,09/05/2023,delivered,4,3,12/05/2023,05/20/2023,4.19,paypal
1466,305,2021-11-11,pending,2,1,2021-11-13,11/20/2021,2.11,debit_card
1467,239,05/11/2022,pending,1,3,2022-05-12,2022-05-25,22.79,credit_card
1468,325,2021-05-15,delivered,1,4,05/18/2021,21/05/2021,8.25,debit_card
1469,295,2024-01-09,delivered,1,11,2024-01-11,2024-01-25,15.41,paypal
1470,128,2024-05-03,pending,2,12,05/05/2024,08/05/2024,18.21,apple_pay
1471,289,02/02/2021,delivered,1,7,02/03/2021,15/02/2021,11.33,afterpay
1472,258,2023-09-29,shipped,1,12,02/10/2023,2023-10-08,4.4,credit_card
1473,9327,27/06/2023,delivered,2,5,30/06/2023,07/10/2023,17.1,debit_card
1474,9492,19/08/2023,delivered,2,13,08/21/2023,08/27/2023,2.47,debit_card
1475,323,10/23/2024,shipped,4,5,2024-10-24,10/27/2024,4.47,debit_card
1476,366,07/29/2023,shipped,1,6,2023-07-30,2023-08-03,9.99,afterpay
1477,363,2021-07-03,delivered,4,1,07/06/2021,12/07/2021,23.9,debit_card
1478,459,19/08/2024,delivered,1,2,08/22/2024,28/08/2024,3.91,apple_pay
1479,411,03/14/2021,cancelled,1,4,19/03/2021,03/21/2021,18.32,apple_pay
1480,493,2022-06-05,pending,1,6,2022-06-10,2022-06-22,21.46,debit_card
1481,89,11/21/2023,delivered,1,13,2023-11-23,28/11/2023,18.62,paypal
1482,68,01/19/2021,pending,3,1,2021-01-23,2021-01-30,1.37,afterpay
1483,450,2021-06-08,delivered,4,1,2021-06-10,2021-06-21,12.63,paypal
1484,392,06/05/2023,delivered,2,10,2023-05-07,05/21/2023,20.78,afterpay
1485,337,08/23/2021,cancelled,4,9,2021-08-25,2021-09-03,13.39,paypal
1486,322,2021-03-14,delivered,4,13,2021-03-19,2021-03-26,18.97,debit_card
1487,366,27/09/2023,shipped,1,2,2023-09-28,10/10/2023,23.59,paypal
1488,216,2022-08-03,pending,2,12,08/07/2022,2022-08-16,23.99,credit_card
1489,131,2022-12-11,delivered,4,2,2022-12-16,2022-12-25,12.02,paypal
1490,36,2024-02-24,delivered,3,6,28/02/2024,03/01/2024,8.78,debit_card
1491,475,07/03/2021,delivered,2,10,2021-07-04,07/15/2021,0.41,debit_card
1492,123,20/08/2023,delivered,1,11,2023-08-24,2023-09-01,9.46,paypal
1493,145,01/27/2024,cancelled,2,5,01/29/2024,2024-01-30,3.46,credit_card
1494,30,2022-12-02,delivered,2,,2022-12-07,2022-12-08,14.09,debit_card
1495,267,11/11/2023,cancelled,4,,2023-11-13,2023-11-18,19.96,credit_card
1496,298,06/12/2021,delivered,3,10,2021-06-14,2021-06-20,24.65,apple_pay
1497,290,2024-08-11,cancelled,4,3,14/08/2024,19/08/2024,12.41,paypal
1498,80,2023-07-16,delivered,2,1,2023-07-20,2023-07-19,22.42,debit_card
1499,185,2021-06-11,delivered,1,5,06/14/2021,2021-06-23,12.91,afterpay
1500,207,2023-06-03,pending,2,4,2023-06-08,2023-06-21,12.19,debit_card
1501,214,2021-06-19,delivered,3,9,21/06/2021,29/06/2021,21.39,paypal
1502,356,02/12/2024,shipped,4,4,02/15/2024,2024-02-24,6.11,debit_card
1503,483,2021-05-31,pending,4,11,05/06/2021,2021-06-06,14.68,credit_card
1504,197,24/06/2021,pending,1,2,06/27/2021,2021-07-05,14.2,credit_card
1505,347,05/12/2024,shipped,1,9,2024-05-15,05/27/2024,5.29,credit_card
1506,102,2021-05-23,delivered,1,9,24/05/2021,26/05/2021,7.8,paypal
1507,326,2021-08-26,cancelled,4,1,2021-08-31,2021-08-29,10.35,credit_card
1508,152,09/14/2024,delivered,1,4,09/18/2024,2024-09-27,20.23,debit_card
1509,485,2021-11-09,cancelled,1,5,11/12/2021,11/23/2021,11.37,apple_pay
1510,322,04/04/2024,delivered,2,10,2024-04-09,08/04/2024,5.72,credit_card
1511,208,2022-09-08,pending,2,3,09/09/2022,2022-09-23,20.23,afterpay
1512,124,06/29/2021,delivered,1,10,30/06/2021,2021-07-02,8.31,credit_card
1513,199,08/15/2022,pending,1,7,08/16/2022,2022-08-21,7.51,afterpay
1514,7,23/08/2024,shipped,1,8,2024-08-27,09/09/2024,0.1,apple_pay
1515,465,2022-09-27,delivered,1,8,2022-09-29,2022-10-12,2.77,paypal
1516,316,18/02/2021,shipped,1,13,19/02/2021,02/24/2021,21.23,credit_card
1517,290,14/04/2023,delivered,2,10,04/17/2023,23/04/2023,12.0,credit_card
1518,449,2021-04-24,delivered,1,3,2021-04-29,2021-05-11,10.11,debit_card
1519,54,20/07/2023,shipped,4,12,07/25/2023,2023-08-08,6.83,paypal
1520,497,16/09/2024,shipped,2,13,09/21/2024,24/09/2024,11.33,credit_card
1521,459,09/14/2023,delivered,4,1,2023-09-18,26/09/2023,13.98,credit_card
1522,451,09/06/2021,cancelled,2,13,2021-09-08,09/14/2021,15.31,afterpay
1523,107,28/04/2024,delivered,2,11,05/03/2024,01/05/2024,143.7,afterpay
1524,357,2021-07-22,delivered,2,10,07/27/2021,2021-08-03,9.05,apple_pay
1525,474,2021-12-22,cancelled,1,13,12/23/2021,2021-12-24,20.48,credit_card
1526,213,2021-05-25,delivered,1,5,29/05/2021,2021-06-02,18.67,credit_card
1527,345,2024-02-13,delivered,1,5,2024-02-15,26/02/2024,9.39,debit_card
1528,346,23/03/2022,pending,1,2,2022-03-24,03/29/2022,22.22,paypal
1529,372,09/05/2023,pending,1,13,2023-05-14,2023-05-17,13.67,paypal
1530,63,2023-09-12,cancelled,2,4,13/09/2023,2023-09-24,3.89,apple_pay
1531,97,2022-10-11,delivered,1,8,16/10/2022,26/10/2022,0.37,paypal
1532,72,12/29/2023,shipped,1,3,02/01/2024,15/01/2024,15.06,paypal
1533,95,2024-06-13,cancelled,1,5,2024-06-16,2024-06-21,6.21,credit_card
1534,159,04/01/2022,shipped,1,12,04/02/2022,04/09/2022,8.01,apple_pay
1535,346,2024-09-13,delivered,4,12,14/09/2024,09/27/2024,19.5,apple_pay
1536,51,2024-11-10,shipped,4,4,2024-11-11,2024-11-23,2.91,debit_card
1537,75,2022-01-25,delivered,1,1,2022-01-30,04/02/2022,7.99,credit_card
1538,234,15/03/2024,shipped,4,10,03/20/2024,2024-04-03,8.66,paypal
1539,350,2021-06-24,pending,4,,2021-06-25,2021-07-03,17.76,credit_card
1540,53,25/11/2021,delivered,2,4,2021-11-30,05/12/2021,19.91,apple_pay
1541,494,2021-12-07,delivered,1,8,2021-12-10,21/12/2021,22.73,credit_card
1542,9136,2024-07-27,cancelled,3,13,2024-07-29,2024-08-10,13.62,credit_card
1543,282,28/08/2022,shipped,2,2,2022-09-02,09/10/2022,17.91,credit_card
1544,81,2024-07-03,delivered,2,,07/06/2024,07/12/2024,23.92,credit_card
1545,66,2021-09-21,cancelled,1,4,23/09/2021,27/09/2021,24.9,credit_card
1546,362,2022-01-25,delivered,1,11,2022-01-28,08/02/2022,24.89,apple_pay
1547,16,2024-05-26,pending,1,7,05/30/2024,2024-06-11,19.61,debit_card
1548,106,2021-01-03,delivered,1,1,01/06/2021,01/11/2021,10.9,credit_card
1549,170,06/02/2024,pending,1,8,2024-02-07,13/02/2024,3.57,paypal
1550,50,2021-09-01,delivered,2,10,02/09/2021,2021-09-08,10.2,paypal
1551,429,11/29/2021,delivered,2,12,02/12/2021,2021-12-08,16.52,credit_card
1552,228,26/07/2024,delivered,2,1,07/28/2024,03/08/2024,21.27,apple_pay
1553,187,2021-04-06,pending,1,3,2021-04-07,09/04/2021,7.98,afterpay
1554,21,2022-03-29,pending,1,,2022-04-02,2022-04-07,22.71,apple_pay
1555,222,05/19/2021,delivered,2,6,21/05/2021,2021-05-24,8.21,paypal
1556,378,2022-12-24,delivered,4,10,28/12/2022,2023-01-05,21.31,credit_card
1557,157,11/10/2022,cancelled,3,6,2022-11-14,2022-11-17,17.07,credit_card
1558,450,15/12/2022,delivered,2,4,12/17/2022,2022-12-20,13.04,afterpay
1559,349,05/25/2021,shipped,1,10,2021-05-30,2021-06-10,5.68,credit_card
1560,60,05/20/2022,delivered,4,10,2022-05-25,2022-06-04,21.14,debit_card
1561,109,2023-12-03,delivered,1,11,2023-12-07,12/19/2023,20.72,debit_card
1562,497,03/24/2024,cancelled,2,,03/28/2024,04/09/2024,0.1,afterpay
1563,351,08/08/2024,delivered,3,2,2024-08-11,25/08/2024,1.08,afterpay
1564,328,12/05/2022,delivered,1,6,07/12/2022,12/12/2022,2.73,apple_pay
1565,334,2023-11-22,shipped,2,11,11/27/2023,12/06/2023,14.19,afterpay
1566,260,04/02/2022,delivered,1,9,2022-04-06,2022-04-12,11.92,credit_card
1567,108,27/04/2021,cancelled,4,8,04/28/2021,2021-05-11,2.35,credit_card
1568,321,2021-01-06,cancelled,1,3,11/01/2021,20/01/2021,4.93,afterpay
1569,298,18/04/2024,delivered,3,11,2024-04-21,04/24/2024,18.2,debit_card
1570,82,2023-07-29,shipped,3,13,01/08/2023,13/08/2023,15.58,debit_card
1571,126,07/03/2022,cancelled,1,10,07/07/2022,2022-07-09,0.83,credit_card
1572,468,11/01/2021,pending,3,2,11/02/2021,2021-11-09,24.36,afterpay
1573,57,2021-11-24,pending,2,10,2021-11-29,12/09/2021,15.87,credit_card
1574,225,04/10/2023,pending,1,11,2023-04-12,04/15/2023,17.75,debit_card
1575,344,2021-01-09,delivered,3,10,2021-01-12,2021-01-18,3.15,afterpay
1576,250,2024-01-09,delivered,2,3,01/12/2024,2024-01-25,21.45,credit_card
1577,15,2023-12-01,shipped,2,11,03/12/2023,10/12/2023,20.88,debit_card
1578,32,2024-03-01,cancelled,4,2,2024-03-04,2024-03-10,15.14,paypal
1579,348,09/08/2021,shipped,1,4,2021-08-10,2021-08-11,15.29,debit_card
1580,373,01/06/2021,delivered,2,4,2021-06-03,14/06/2021,15.88,credit_card
1581,2,22/11/2022,shipped,2,7,2022-11-23,2022-12-01,1.39,credit_card
1582,144,08/01/2022,cancelled,1,6,2022-01-09,2022-01-15,13.54,debit_card
1583,78,2021-11-22,delivered,2,1,11/27/2021,12/11/2021,24.52,afterpay
1584,361,2023-05-09,delivered,2,5,2023-05-14,05/24/2023,0.33,afterpay
1585,80,2024-11-23,delivered,2,6,11/26/2024,2024-12-10,11.33,afterpay
1586,2,2024-11-28,delivered,4,8,03/12/2024,12/08/2024,21.69,debit_card
1587,205,2023-12-06,pending,2,7,2023-12-11,2023-12-14,1.78,credit_card
1588,175,06/02/2022,cancelled,4,1,2022-02-07,2022-02-18,18.22,afterpay
1589,157,08/25/2023,delivered,4,10,28/08/2023,09/08/2023,22.44,debit_card
1590,192,10/08/2024,delivered,1,1,2024-10-11,2024-10-13,15.1,credit_card
1591,477,2024-12-09,pending,1,12,2024-12-13,2024-12-14,12.15,credit_card
1592,53,2021-04-23,cancelled,2,7,26/04/2021,04/27/2021,14.47,afterpay
1593,43,2024-10-03,pending,1,10,10/06/2024,2024-10-08,1.28,credit_card
1594,91,25/01/2021,delivered,3,10,2021-01-26,2021-01-29,17.15,credit_card
1595,346,12/19/2021,delivered,1,10,23/12/2021,2021-12-29,16.21,paypal
1596,305,07/14/2023,delivered,2,6,17/07/2023,2023-07-22,16.58,paypal
1597,43,2023-04-09,delivered,2,8,10/04/2023,16/04/2023,23.53,afterpay
1598,480,2024-06-08,shipped,1,7,2024-06-12,2024-06-25,19.29,apple_pay
1599,164,2022-12-05,cancelled,3,10,2022-12-06,12/19/2022,20.0,paypal
1600,302,06/07/2024,pending,1,13,2024-06-12,06/13/2024,10.02,paypal
1601,170,2021-02-24,delivered,2,3,2021-03-01,2021-03-11,19.12,credit_card
1602,355,04/27/2021,delivered,1,2,02/05/2021,08/05/2021,6.26,credit_card
1603,125,2023-01-02,delivered,2,1,2023-01-06,08/01/2023,11.35,debit_card
1604,337,08/05/2023,delivered,4,11,2023-05-10,2023-05-16,0.22,credit_card
1605,9178,16/10/2021,pending,3,10,2021-10-19,2021-10-27,7.0,afterpay
1606,370,01/27/2024,delivered,1,5,01/31/2024,13/02/2024,11.45,apple_pay
1607,427,2022-01-06,cancelled,4,10,2022-01-10,01/24/2022,12.96,paypal
1608,143,06/11/2022,delivered,1,4,2022-11-09,2022-11-17,2.89,credit_card
1609,169,2024-05-18,cancelled,2,2,2024-05-20,01/06/2024,14.54,paypal
1610,431,12/18/2023,delivered,4,12,2023-12-21,2023-12-29,8.74,debit_card
1611,362,09/28/2021,delivered,1,,30/09/2021,2021-10-14,10.47,afterpay
1612,18,2021-09-26,delivered,3,4,2021-09-28,2021-10-06,5.33,credit_card
1613,333,2021-11-28,delivered,3,7,01/12/2021,2021-12-09,1.57,afterpay
1614,279,01/16/2022,delivered,1,7,2022-01-20,2022-01-29,7.97,debit_card
1615,182,2023-06-06,delivered,1,3,09/06/2023,2023-06-11,13.77,afterpay
1616,300,03/26/2021,delivered,2,10,2021-03-31,2021-04-05,7.75,paypal
1617,79,02/04/2021,shipped,2,3,03/04/2021,14/04/2021,13.51,credit_card
1618,107,2023-06-05,cancelled,2,13,06/10/2023,17/06/2023,21.82,afterpay
1619,74,12/20/2023,cancelled,2,1,2023-12-24,2023-12-25,22.82,credit_card
1620,4,04/13/2023,shipped,3,11,2023-04-18,22/04/2023,20.33,paypal
1621,457,21/05/2023,shipped,1,8,05/23/2023,06/03/2023,17.85,credit_card
1622,300,2023-08-21,shipped,2,12,2023-08-22,08/25/2023,20.62,credit_card
1623,84,2022-06-06,pending,3,7,2022-06-08,2022-06-14,18.16,paypal
1624,54,2021-08-01,cancelled,1,6,05/08/2021,2021-08-14,10.53,paypal
1625,195,31/05/2024,pending,3,12,2024-06-03,08/06/2024,12.49,paypal
1626,279,05/18/2024,delivered,2,,05/21/2024,05/30/2024,16.48,debit_card
1627,216,17/07/2022,pending,1,10,21/07/2022,2022-07-28,1.48,credit_card
1628,61,2022-05-10,delivered,1,7,05/15/2022,2022-05-23,5.6,credit_card
1629,277,11/10/2024,pending,2,8,2024-10-12,2024-10-18,20.2,debit_card
1630,262,08/02/2023,pending,4,11,08/05/2023,2023-08-12,11.57,paypal
1631,291,2022-12-04,delivered,1,6,2022-12-09,2022-12-15,16.21,paypal
1632,264,17/01/2023,delivered,3,3,2023-01-18,2023-01-27,3.27,credit_card
1633,397,21/12/2023,delivered,1,7,2023-12-26,12/29/2023,2.41,paypal
1634,252,08/28/2022,delivered,1,4,2022-08-31,06/09/2022,20.17,credit_card
1635,263,26/01/2024,shipped,2,6,01/29/2024,01/30/2024,6.05,credit_card
1636,378,2024-12-09,shipped,4,4,14/12/2024,2024-12-18,20.89,apple_pay
1637,462,03/21/2021,delivered,3,10,2021-03-23,29/03/2021,17.69,credit_card
1638,122,12/11/2021,delivered,1,2,11/15/2021,11/12/2021,19.54,afterpay
1639,36,2022-02-18,shipped,4,12,23/02/2022,03/08/2022,11.54,debit_card
1640,60,08/27/2021,shipped,1,12,08/28/2021,2021-09-10,12.56,debit_card
1641,317,13/12/2023,delivered,1,12,14/12/2023,2023-12-23,9.5,apple_pay
1642,56,16/10/2024,delivered,1,11,2024-10-21,2024-10-22,8.02,debit_card
1643,120,02/06/2023,delivered,3,12,2023-06-06,2023-06-14,24.76,apple_pay
1644,407,09/09/2023,delivered,1,2,09/10/2023,09/16/2023,5.15,apple_pay
