item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
2538,1464,11,1,1165.56,54.12,1111.44
2539,1464,20,1,1432.36,179.19,1172.17
2540,1465,69,5,401.37,259.17,1747.68
2541,1466,86,2,183.67,39.82,327.52
2542,1466,15,1,813.74,137.37,676.37
2543,1467,91,1,365.88,45.66,320.22
2544,1468,30,4,71.26,37.29,247.75
2545,1469,34,1,203.8,40.4,163.4
2546,1469,15,1,813.74,0.78,812.96
2547,1470,50,3,676.46,313.77,1715.61
2548,1471,81,5,962.42,115.98,4696.12
2549,1471,9,4,166.98,79.9,588.02
2550,1472,83,2,195.65,21.11,370.19
2551,1472,37,5,1087.4,296.64,5140.36
2552,1473,42,4,714.2,350.37,2506.43
2553,1474,25,1,1729.75,137.54,1592.21
2554,9577,3,2,100.53,28.45,172.61
2555,1474,84,4,1628.79,362.36,6152.8
2556,9823,14,4,1027.55,512.83,3597.37
2557,1475,4,5,1062.58,406.43,4906.47
2558,1475,46,5,371.49,72.7,1784.75
2559,1475,50,3,676.46,103.94,1925.44
2560,1476,19,4,259.64,107.43,931.13
2561,1477,72,4,1767.87,1404.76,5666.72
2562,1477,60,1,1338.31,168.14,1170.17
2563,1478,17,2,286.25,110.47,462.03
2564,1478,83,5,195.65,127.23,851.02
2565,1479,70,1,1150.5,103.51,1046.99
2566,1479,56,1,381.0,4.66,376.34
2567,1479,57,4,584.3,147.51,2189.69
2568,1480,57,5,584.3,388.31,2533.19
2569,1481,79,1,221.22,42.93,178.29
2570,1481,76,1,452.28,30.28,422.0
2571,1481,84,3,1628.79,141.39,4744.98
2572,1482,95,2,1228.84,390.36,2067.32
2573,1483,96,4,726.43,282.47,2623.25
2574,1484,,1,205.2,34.38,170.82
2575,1484,45,5,383.12,25.17,1890.43
2576,1484,57,5,584.3,136.6,2784.9
2577,1484,66,1,1042.3,182.28,860.02
2578,1485,22,2,692.87,237.39,1148.35
2579,1486,81,4,962.42,133.51,3716.17
2580,1487,56,1,381.0,14.47,366.53
2581,1488,1,1,1179.24,158.38,1020.86
2582,1488,17,1,286.25,2.95,283.3
2583,1488,93,4,712.79,268.61,2582.55
2584,1489,48,2,596.07,55.42,1136.72
2585,1489,42,4,714.2,101.53,2755.27
2586,1489,88,1,1687.23,262.08,1425.15
2587,1489,37,5,1087.4,163.84,5273.16
2588,1490,67,4,944.94,568.23,3211.53
2589,1491,17,2,286.25,11.0,561.5
2590,1492,66,2,1042.3,362.45,1722.15
2591,1493,34,1,203.8,36.59,167.21
2592,1494,89,2,1331.29,154.62,2507.96
2593,1494,39,3,1786.03,1064.96,4293.13
2594,1495,75,4,663.01,79.85,2572.19
2595,1495,96,2,726.43,12.55,1440.31
2596,1496,57,3,584.3,133.44,1619.46
2597,1497,7,2,664.72,49.17,1280.27
2598,1497,52,4,629.07,156.57,2359.71
2599,1497,89,3,1331.29,731.77,3262.1
2600,1497,9,1,166.98,2.29,164.69
2601,1498,79,5,221.22,46.97,1059.13
2602,1499,92,1,230.09,33.49,196.6
2603,1500,6,1,1083.61,8.7,1074.91
2604,1501,43,2,1508.03,391.06,2625.0
2605,1502,52,3,629.07,33.57,1853.64
2606,1502,82,2,89.53,4.85,174.21
2607,1503,77,1,1121.7,37.36,1084.34
2608,1504,3,4,100.53,62.16,339.96
2609,1504,61,4,736.96,185.39,2762.45
2610,1504,73,1,1192.78,61.14,1131.64
2611,1505,31,3,205.2,55.84,559.76
2612,1506,5,5,1239.66,328.96,5869.34
2613,1507,28,3,750.38,305.72,1945.42
2614,1508,39,5,1786.03,542.54,8387.61
2615,1508,95,3,1228.84,222.09,3464.43
2616,1509,80,5,849.32,79.03,4167.57
2617,1510,11,3,1165.56,163.86,3332.82
2618,1510,15,2,813.74,68.86,1558.62
2619,1511,19,3,259.64,112.85,666.07
2620,1511,2,4,860.63,546.65,2895.87
2621,1512,59,5,804.2,21.22,3999.78
2622,1512,51,2,861.82,17.54,1706.1
2623,1512,77,1,1121.7,170.67,951.03
2624,1512,67,5,944.94,777.82,3946.88
2625,1513,31,5,205.2,102.67,923.33
2626,1514,16,3,274.68,15.48,808.56
2627,1515,82,4,89.53,11.53,346.59
2628,1516,92,2,230.09,28.51,431.67
2629,1516,47,4,552.03,383.55,1824.57
2630,1517,44,2,753.2,195.89,1310.51
2631,9128,34,3,203.8,39.66,571.74
2632,1518,88,5,1687.23,1091.72,7344.43
2633,1518,7,3,664.72,349.38,1644.78
2634,1518,4,5,1062.58,745.3,4567.6
2635,1519,40,1,321.31,52.01,269.3
2636,1519,88,4,1687.23,1175.38,5573.54
2637,9007,53,4,585.07,135.51,2204.77
2638,1519,62,4,1461.17,258.78,5585.9
2639,1520,77,3,1121.7,397.91,2967.19
2640,1520,25,1,1729.75,40.88,1688.87
2641,1521,55,5,522.63,116.37,2496.78
2642,1522,27,1,508.96,27.27,481.69
2643,1523,97,4,645.35,93.21,2488.19
2644,1523,13,4,1357.26,880.01,4549.03
2645,9396,71,3,213.46,112.61,527.77
2646,1524,2,3,860.63,499.34,2082.55
2647,1524,72,5,1767.87,498.41,8340.94
2648,1525,69,5,401.37,293.34,1713.51
2649,1525,13,1,1357.26,108.56,1248.7
2650,1526,37,3,1087.4,479.06,2783.14
2651,1526,14,3,1027.55,535.23,2547.42
2652,1527,3,4,100.53,51.31,350.81
2653,1527,85,3,1350.75,42.91,4009.34
2654,1528,79,2,221.22,53.28,389.16
2655,1529,66,3,1042.3,366.28,2760.62
2656,1529,34,2,203.8,71.9,335.7
2657,1529,40,1,321.31,49.33,273.31
2658,1530,60,4,1338.31,872.37,4480.87
2659,1530,52,5,629.07,370.39,2774.96
2660,1531,75,1,663.01,83.35,579.66
2661,1531,62,4,1461.17,806.13,5038.55
2662,1532,83,5,195.65,19.58,958.67
2663,1533,65,3,183.7,15.27,535.83
2664,1533,36,1,1022.7,88.65,934.05
2665,1534,57,5,584.3,200.73,2720.77
2666,1534,51,1,861.82,112.56,749.26
2667,1535,48,2,596.07,74.08,1118.06
2668,1535,71,2,213.46,26.85,400.07
2669,1536,16,1,274.68,1.49,273.19
2670,1537,35,5,1098.56,732.68,4760.12
2671,1538,11,4,1165.56,757.38,3904.86
2672,1539,56,1,381.0,75.75,305.25
2673,1540,95,1,1228.84,42.47,1186.37
2674,1541,2,5,860.63,833.5,3469.65
2675,1542,58,3,442.47,194.4,1133.01
2676,1542,40,4,321.31,15.62,1269.62
2677,1543,38,4,1537.97,499.15,5652.73
2678,1543,90,2,378.95,86.66,671.24
2679,1544,67,4,944.94,738.08,3041.68
2680,1544,39,3,1786.03,375.5,4982.59
2681,1545,84,1,1628.79,224.19,1404.6
2682,1546,6,2,1083.61,241.48,1925.74
2683,1546,54,2,1358.6,358.14,2359.06
2684,1547,88,3,1687.23,817.59,4244.1
2685,9777,63,5,244.65,40.79,1182.46
2686,1549,17,2,286.25,78.26,494.24
2687,1549,23,-5,887.05,419.21,4016.04
2688,1550,55,3,522.63,198.03,1369.86
2689,1550,16,2,274.68,56.48,492.88
2690,1551,28,2,750.38,215.18,1285.58
2691,1551,18,3,364.51,15.62,1077.91
2692,1551,68,1,320.42,16.3,304.12
2693,1552,86,2,183.67,15.77,351.57
2694,1553,51,1,861.82,103.71,758.11
2695,1554,26,2,1323.88,496.02,2151.74
2696,1554,89,3,1331.29,571.67,3422.2
2697,1555,39,3,1786.03,478.58,4879.51
2698,1556,79,5,221.22,219.21,886.89
2699,1556,44,5,753.2,514.36,3251.64
2700,1557,83,1,195.65,20.53,175.12
2701,1557,,1,1439.69,216.46,1223.23
2702,1557,83,5,195.65,48.23,930.02
2703,1558,62,3,1461.17,836.64,3546.87
2704,1558,94,3,1439.69,404.1,3914.97
2705,1559,76,1,452.28,16.68,435.6
2706,1560,87,1,1125.48,73.5,1051.98
2707,1561,79,2,221.22,41.0,401.44
2708,1562,78,4,657.41,81.38,2548.26
2709,1563,85,2,1350.75,407.59,2293.91
2710,1564,20,1,1432.36,22.59,1409.77
2711,1564,58,3,442.47,169.39,1158.02
2712,1564,32,3,171.88,11.54,504.1
2713,1564,89,5,1331.29,1051.07,5605.38
2714,1565,90,4,378.95,148.0,1367.8
2715,1565,31,1,205.2,33.25,171.95
2716,1565,87,-1,1125.48,220.21,905.27
2717,9828,16,3,274.68,116.5,707.54
2718,1567,30,5,71.26,67.21,289.09
2719,1568,32,4,171.88,101.16,586.36
2720,1568,4,3,1062.58,351.18,2836.56
2721,1568,79,5,221.22,110.31,995.79
2722,1569,83,5,195.65,26.06,952.19
2723,1569,67,2,944.94,333.58,1556.3
2724,1570,81,1,962.42,80.76,881.66
2725,1570,26,1,1323.88,203.45,1120.43
2726,1571,70,4,1150.5,441.49,4160.51
2727,1571,53,3,585.07,95.68,1659.53
2728,1572,34,2,203.8,35.9,371.7
2729,1573,65,1,183.7,19.3,164.4
2730,1573,17,2,286.25,73.35,499.15
2731,1574,48,2,596.07,27.33,1164.81
2732,1574,86,2,183.67,17.73,349.61
2733,1574,50,4,676.46,518.52,2187.32
2734,1575,57,2,584.3,108.71,1059.89
2735,1575,4,3,1062.58,120.3,3067.44
2736,1576,37,1,1087.4,133.48,953.92
2737,1576,56,5,381.0,192.01,1712.99
2738,1576,21,5,728.26,91.63,3549.67
2739,1577,31,5,205.2,0.42,1025.58
2740,1578,62,4,1461.17,631.73,5212.95
2741,1579,53,2,585.07,111.54,1058.6
2742,1580,24,2,1647.82,209.42,3086.22
2743,1581,61,3,736.96,286.73,1924.15
2744,1582,37,4,1087.4,823.99,3525.61
2745,1583,57,4,584.3,431.07,1906.13
2746,9790,73,5,1192.78,889.45,5074.45
2747,1585,69,2,401.37,30.68,772.06
2748,1586,27,1,508.96,55.44,453.52
2749,1586,23,5,887.05,871.76,3563.49
2750,1587,92,5,230.09,25.69,1124.76
2751,1588,91,3,365.88,165.95,931.69
2752,1589,65,3,183.7,32.03,519.07
2753,1589,65,3,183.7,3.09,548.01
2754,1590,34,2,203.8,15.18,392.42
2755,1591,38,4,1537.97,1124.89,5026.99
2756,1592,4,2,1062.58,412.93,1712.23
2757,1592,28,4,750.38,210.3,2791.22
2758,1593,68,1,320.42,19.42,301.0
2759,1593,79,1,221.22,24.63,196.59
2760,1593,35,5,1098.56,823.16,4669.64
2761,1594,48,4,596.07,257.3,2126.98
2762,1595,33,1,889.89,166.55,723.34
2763,1596,78,5,657.41,311.51,2975.54
2764,1597,42,1,714.2,18.39,695.81
2765,1597,85,2,1350.75,478.78,2222.72
2766,1598,73,3,1192.78,665.05,3002.52
2767,1598,43,3,1508.03,707.22,3816.87
2768,1599,67,2,944.94,213.0,1676.88
2769,1599,,4,1179.24,402.09,4314.87
2770,1600,5,4,1239.66,206.9,4751.74
2771,1600,50,3,676.46,216.25,1813.13
2772,1601,,2,1062.58,252.93,1872.23
2773,1602,96,5,726.43,203.96,3428.19
2774,1602,17,5,286.25,64.1,1367.15
2775,1602,76,2,452.28,176.49,728.07
2776,1603,66,4,1042.3,157.92,4011.28
2777,1603,33,4,889.89,685.99,2873.57
2778,1603,44,1,753.2,73.35,679.85
2779,1604,5,5,1239.66,834.71,5363.59
2780,1605,58,5,442.47,430.73,1781.62
2781,1605,92,5,230.09,139.3,1011.15
2782,1605,61,5,736.96,442.97,3241.83
2783,1606,66,1,1042.3,130.06,912.24
2784,1606,65,5,183.7,81.82,836.68
2785,1607,58,5,442.47,338.36,1873.99
2786,1608,51,1,861.82,89.79,772.03
2787,1609,40,5,321.31,254.27,1352.28
2788,1609,22,4,692.87,391.35,2380.13
2789,1610,20,4,1432.36,520.17,5209.27
2790,1611,50,4,676.46,480.42,2225.42
2791,1612,76,2,452.28,4.8,899.76
2792,1613,36,4,1022.7,31.97,4058.83
2793,1613,21,2,728.26,141.24,1315.28
2794,1614,29,2,511.9,133.9,889.9
2795,1614,66,3,1042.3,582.26,2544.64
2796,1615,51,4,861.82,299.76,3147.52
2797,1615,,1,867.01,98.39,768.62
2798,1616,22,4,692.87,221.27,2772.11
2799,1617,40,5,321.31,295.26,1311.29
2800,1617,64,4,633.38,394.3,2139.22
2801,1618,21,3,728.26,27.28,2157.5
2802,1618,26,3,1323.88,161.06,3810.58
2803,1618,10,5,716.95,332.66,3252.09
2804,1619,97,2,645.35,54.88,1235.82
2805,1620,,1,1083.61,95.04,988.57
2806,1620,29,3,511.9,304.25,1231.45
2807,1620,2,4,860.63,377.03,3065.49
2808,1621,41,2,159.2,17.37,301.03
2809,1622,97,2,645.35,116.82,1173.88
2810,1622,53,4,585.07,247.25,2093.03
2811,1623,25,2,1729.75,308.07,3151.43
2812,1624,,2,585.07,207.61,962.53
2813,1624,19,1,259.64,34.15,225.49
2814,1624,76,5,452.28,157.4,2104.0
2815,1625,11,5,1165.56,451.81,5375.99
2816,1625,80,3,849.32,494.64,2053.32
2817,1625,19,1,259.64,0.23,259.41
2818,1626,58,1,442.47,21.85,420.62
2819,1627,13,1,1357.26,9.2,1348.06
2820,1628,8,5,750.16,213.36,3537.44
2821,1629,91,5,365.88,140.41,1688.99
2822,1629,42,3,714.2,121.36,2021.24
2823,1630,77,2,1121.7,278.21,1965.19
2824,1631,2,4,860.63,172.94,3269.58
2825,1632,98,2,1343.69,508.98,2178.4
2826,1632,11,4,1165.56,817.3,3844.94
2827,1633,26,1,1323.88,181.93,1141.95
2828,1634,28,5,750.38,118.27,3633.63
2829,1635,98,2,1343.69,465.51,2221.87
2830,1635,27,4,508.96,95.94,1939.9
2831,1635,1,1,1179.24,61.34,1117.9
2832,1636,32,5,171.88,9.66,849.74
2833,1636,70,3,1150.5,479.85,2971.65
2834,1636,16,1,274.68,15.18,259.5
2835,1637,75,5,663.01,593.38,2721.67
2836,1637,90,1,378.95,4.16,374.79
2837,1638,51,3,861.82,169.27,2416.19
2838,1638,57,4,584.3,244.27,2092.93
2839,1639,19,5,259.64,45.54,1252.66
2840,1640,91,4,365.88,241.4,1222.12
2841,1641,55,4,522.63,24.26,2066.26
2842,1642,78,5,657.41,295.89,2991.16
2843,1642,29,3,511.9,140.22,1395.48
2844,1642,38,5,1537.97,377.39,7312.46
2845,1642,9,4,166.98,45.14,622.78
2846,1643,60,4,1338.31,233.07,5120.17
2847,1643,46,5,371.49,53.07,1804.38
2848,1643,81,4,962.42,659.4,3190.28
2849,1644,73,4,1192.78,209.06,4562.06
2850,1644,42,5,714.2,664.87,2906.13
2851,1644,40,2,321.31,121.38,521.24
2852,1645,3,4,100.53,25.19,376.93
2853,1646,47,1,552.03,4.79,547.24
2854,1646,67,4,944.94,601.16,3178.6
2855,1647,4,1,1062.58,103.71,958.87
2856,1647,2,1,860.63,125.52,735.11
2857,1648,83,3,195.65,21.85,565.1
2858,1649,80,-4,849.32,283.65,3113.63
2859,1650,71,2,213.46,62.71,364.21
2860,1651,94,1,1439.69,199.38,1240.31
2861,1652,61,2,736.96,37.14,1436.78
2862,1652,24,2,1647.82,535.04,2760.6
2863,1652,98,1,1343.69,87.24,1256.45
2864,1653,18,1,364.51,53.74,310.77
2865,1654,10,5,716.95,496.06,3088.69
2866,1654,73,5,1192.78,590.35,5373.55
2867,1654,38,3,1537.97,571.57,4042.34
2868,1655,57,1,584.3,112.06,472.24
2869,1656,3,-3,100.53,16.79,284.8
2870,1657,84,5,1628.79,1361.85,6782.1
2871,1658,15,2,813.74,28.69,1598.79
2872,1658,37,5,1087.4,706.88,4730.12
2873,1659,69,3,401.37,175.66,1028.45
2874,1660,17,2,286.25,50.78,437.37
2875,1661,56,4,381.0,38.56,1485.44
2876,1662,35,3,1098.56,585.86,2709.82
2877,1663,,-1,259.64,38.04,221.6
2878,1664,36,3,1022.7,122.66,2945.44
2879,1665,57,3,584.3,349.72,1403.18
2880,1666,73,4,1192.78,119.81,4651.31
2881,1666,84,2,1628.79,108.07,3149.51
2882,1667,24,4,1647.82,1231.39,5359.89
2883,9540,63,1,244.65,10.75,233.9
2884,1668,92,4,230.09,134.06,786.3
2885,1669,21,1,728.26,4.89,723.37
2886,1669,18,1,364.51,13.69,350.82
2887,1670,27,3,508.96,255.18,1271.7
2888,1671,26,4,1323.88,399.9,4895.62
2889,1672,94,5,1439.69,1324.9,5873.55
2890,1672,42,1,714.2,119.93,594.27
2891,1673,90,2,378.95,90.41,667.49
2892,1674,20,5,1432.36,299.35,6862.45
2893,1674,54,4,1358.6,249.53,5184.87
2894,1674,11,1,1165.56,79.06,1086.5
2895,1675,1,3,1179.24,479.26,3058.46
2896,1676,5,4,1239.66,368.17,4590.47
2897,1676,55,4,522.63,286.1,1804.42
2898,1677,29,3,511.9,31.13,1504.57
2899,1678,29,3,511.9,204.77,1330.93
2900,1678,20,2,1432.36,403.9,2460.82
2901,1679,5,3,1239.66,422.16,3296.82
2902,1680,22,3,692.87,234.7,1843.91
2903,1681,49,4,95.67,61.14,321.54
2904,1682,48,2,596.07,202.12,990.02
2905,1682,28,3,750.38,287.77,1963.37
2906,1683,11,4,1165.56,641.9,4020.34
2907,1683,,5,442.47,436.67,1775.68
2908,1684,12,1,867.01,70.04,796.97
2909,1685,78,4,657.41,495.46,2134.18
2910,1686,44,2,753.2,216.95,1289.45
2911,1686,97,3,645.35,29.91,1906.14
2912,1687,90,5,378.95,202.44,1692.31
2913,1687,37,2,1087.4,169.84,2004.96
2914,1688,22,2,692.87,145.18,1240.56
2915,1689,28,4,750.38,17.98,2983.54
2916,1689,29,1,511.9,56.98,454.92
2917,1690,33,4,889.89,25.99,3533.57
2918,1690,46,3,371.49,148.79,965.68
2919,1690,23,4,887.05,549.74,2998.46
2920,1691,56,4,381.0,256.26,1267.74
2921,1691,88,4,1687.23,808.21,5940.71
2922,1692,20,5,1432.36,227.39,6934.41
2923,1693,63,4,244.65,185.54,793.06
2924,1693,98,5,1343.69,932.47,5785.98
2925,1694,5,3,1239.66,447.96,3271.02
2926,1694,60,2,1338.31,120.88,2555.74
2927,1695,32,5,171.88,136.7,722.7
2928,1696,21,5,728.26,369.16,3272.14
2929,1696,6,1,1083.61,123.25,960.36
2930,1696,66,2,1042.3,410.24,1674.36
2931,1697,56,4,381.0,153.33,1370.67
2932,1698,43,2,1508.03,442.34,2573.72
2933,1698,27,1,508.96,23.1,485.86
2934,1699,94,1,1439.69,71.38,1368.31
2935,1700,93,4,712.79,501.21,2349.95
2936,1700,95,2,1228.84,425.19,2032.49
2937,1701,60,1,1338.31,147.17,1191.14
2938,1702,15,2,813.74,12.8,1614.68
2939,1703,89,4,1331.29,797.93,4527.23
2940,1704,80,2,849.32,270.52,1428.12
2941,1705,97,2,645.35,25.0,1265.7
2942,1706,4,3,1062.58,409.74,2778.0
2943,1706,6,1,1083.61,37.8,1045.81
2944,1706,,2,726.43,215.07,1237.79
2945,1707,17,5,286.25,238.42,1192.83
2946,1708,2,3,860.63,165.81,2466.65
2947,1709,61,3,736.96,266.16,1944.72
2948,1709,69,2,401.37,31.52,771.22
2949,1709,70,2,1150.5,355.8,1945.2
2950,1710,28,2,750.38,168.71,1332.05
2951,1710,26,4,1323.88,74.3,5221.22
2952,1711,47,4,552.03,38.52,2169.6
2953,1711,10,1,716.95,57.07,659.88
2954,1712,75,2,663.01,43.53,1282.49
2955,1712,92,3,230.09,98.55,591.72
2956,1712,9,1,166.98,33.25,133.73
2957,1712,62,2,1461.17,134.24,2788.1
2958,1713,64,3,633.38,378.71,1521.43
2959,1713,98,-3,1343.69,215.63,3815.44
2960,1713,35,3,1098.56,99.84,3195.84
2961,1714,64,5,633.38,210.0,2956.9
2962,1715,86,2,183.67,5.99,361.35
2963,1716,38,2,1537.97,454.59,2621.35
2964,1717,40,1,321.31,1.81,319.5
2965,1718,78,4,657.41,106.95,2522.69
2966,1719,9,5,166.98,78.24,756.66
2967,1720,12,4,867.01,642.47,2825.57
2968,1720,17,1,286.25,17.25,269.0
2969,1721,12,3,867.01,32.96,2568.07
2970,1722,23,2,887.05,16.8,1757.3
2971,1722,42,1,714.2,45.71,668.49
2972,1723,78,4,657.41,495.23,2134.41
2973,1724,,5,1786.03,1322.64,7607.51
2974,1725,7,3,664.72,191.19,1802.97
2975,1726,43,2,1508.03,233.16,2782.9
2976,1726,15,2,813.74,75.1,1552.38
2977,9145,10,1,716.95,30.94,686.01
2978,1727,26,3,1323.88,639.17,3332.47
2979,1727,95,3,1228.84,349.01,3337.51
2980,1728,65,4,183.7,125.34,609.46
2981,1729,92,3,230.09,80.75,609.52
2982,1730,45,3,383.12,104.04,1045.32
2983,1730,30,-1,71.26,3.88,67.38
2984,1730,90,3,378.95,124.49,1012.36
2985,1731,1,4,1179.24,118.33,4598.63
2986,1732,77,3,1121.7,412.06,2953.04
2987,1732,57,2,584.3,55.67,1112.93
2988,1733,49,3,95.67,19.3,267.71
2989,1733,18,-1,364.51,46.55,317.96
2990,1734,87,5,1125.48,985.62,4641.78
2991,1734,96,3,726.43,172.69,2006.6
2992,1734,13,3,1357.26,354.06,3717.72
2993,1734,59,5,804.2,727.47,3717.3
2994,1735,84,4,1628.79,822.52,5692.64
2995,1735,15,4,813.74,524.14,2730.82
2996,1735,13,3,1357.26,292.68,3779.1
2997,1736,26,1,1323.88,130.88,1193.0
2998,1736,13,2,1357.26,507.79,2206.73
2999,1736,7,1,664.72,17.91,646.81
3000,1737,30,3,71.26,1.64,212.14
3001,1738,86,5,183.67,108.6,809.75
3002,1739,18,2,364.51,50.51,678.51
3003,1740,40,2,321.31,14.21,628.41
3004,1740,10,4,716.95,414.08,2453.72
3005,1740,84,5,1628.79,1514.72,6629.23
3006,9377,26,5,1323.88,889.3,5730.1
3007,1741,47,4,552.03,2.46,2205.66
3008,1742,38,2,1537.97,153.89,2922.05
3009,1743,19,4,259.64,107.28,931.28
3010,9623,27,1,508.96,99.21,409.75
3011,1744,14,1,1027.55,45.64,981.91
3012,1745,74,4,1271.91,547.01,4540.63
3013,1746,95,3,1228.84,172.73,3513.79
3014,1746,82,4,89.53,69.65,288.47
3015,1747,68,5,320.42,178.9,1423.2
3016,1747,75,3,663.01,272.15,1716.88
3017,1748,63,1,244.65,15.05,229.6
3018,1748,67,4,944.94,162.31,3617.45
3019,1748,23,1,887.05,37.13,849.92
3020,1749,8,3,750.16,274.38,1976.1
3021,1750,49,3,95.67,19.68,267.33
3022,1751,93,2,712.79,34.41,1391.17
3023,1752,42,1,714.2,36.16,678.04
3024,1752,82,3,89.53,48.54,220.05
3025,1753,83,1,195.65,28.25,167.4
3026,1754,93,3,712.79,414.67,1723.7
3027,1754,93,2,712.79,134.6,1290.98
3028,1754,97,4,645.35,98.6,2482.8
3029,1755,60,4,1338.31,711.07,4642.17
3030,1755,18,2,364.51,109.57,619.45
3031,1756,,5,364.51,231.19,1591.36
3032,1757,24,4,1647.82,366.61,6224.67
3033,1757,75,5,663.01,99.56,3215.49
3034,1758,89,2,1331.29,221.25,2441.33
3035,1759,13,3,1357.26,320.97,3750.81
3036,1760,27,1,508.96,26.19,482.77
3037,1761,9,1,166.98,5.92,161.06
3038,1762,38,5,1537.97,307.73,7382.12
3039,1763,32,3,171.88,4.76,510.88
3040,1764,28,5,750.38,152.73,3599.17
3041,1765,77,2,1121.7,163.25,2080.15
3042,1766,95,3,1228.84,214.6,3471.92
3043,1766,11,5,1165.56,627.75,5200.05
3044,1766,8,1,750.16,31.29,718.87
3045,1767,16,4,274.68,142.67,956.05
3046,1767,39,3,1786.03,521.39,4836.7
3047,1768,57,4,584.3,275.23,2061.97
3048,1769,35,2,1098.56,252.94,1944.18
3049,1770,76,5,452.28,428.77,1832.63
3050,1770,72,5,1767.87,1547.48,7291.87
3051,1770,54,2,1358.6,338.08,2379.12
3052,1770,14,4,1027.55,116.71,3993.49
3053,1771,87,1,1125.48,209.04,916.44
3054,9635,39,4,1786.03,747.73,6396.39
3055,1773,97,5,645.35,105.64,3121.11
3056,1774,50,4,676.46,467.78,2238.06
3057,1774,57,5,584.3,518.5,2403.0
3058,1775,55,4,522.63,189.37,1901.15
3059,1775,17,-4,286.25,54.66,1090.34
3060,1776,84,5,1628.79,449.06,7694.89
3061,1777,9,4,166.98,42.4,625.52
3062,1778,61,5,736.96,8.86,3675.94
3063,1778,93,5,712.79,485.07,3078.88
3064,1778,54,4,1358.6,283.64,5954.82
3065,1779,23,3,887.05,156.57,2504.58
3066,1780,47,5,552.03,238.97,2521.18
3067,1781,39,2,1786.03,388.99,3183.07
3068,1781,87,5,1125.48,298.33,5329.07
3069,1781,77,1,1121.7,102.12,1019.58
3070,1782,22,4,692.87,116.23,2655.25
3071,1782,88,4,1687.23,34.87,6714.05
3072,1782,80,2,849.32,147.22,1551.42
3073,1783,59,5,804.2,661.42,3359.58
3074,1783,90,4,378.95,124.23,1391.57
3075,1783,6,1,1083.61,200.39,883.22
3076,1783,86,1,183.67,1.92,181.75
3077,1784,17,2,286.25,58.58,513.92
3078,1785,22,3,692.87,403.99,1674.62
3079,1786,3,2,100.53,14.52,186.54
3080,1786,11,2,1165.56,265.37,2065.75
3081,1787,50,3,676.46,168.73,1860.65
3082,1788,77,2,1121.7,182.89,2060.51
3083,1789,8,2,750.16,213.54,1286.78
3084,1790,23,5,887.05,443.88,3991.37
3085,1791,75,1,663.01,54.97,608.04
3086,1791,29,4,511.9,29.26,2018.34
3087,1792,55,3,522.63,132.93,1434.96
3088,1793,60,5,1338.31,420.38,6271.17
3089,1793,59,4,804.2,397.53,2819.27
3090,1793,43,1,1508.03,216.83,1291.2
3091,1794,24,5,1647.82,744.03,7495.07
3092,1795,64,2,633.38,58.78,1207.98
3093,1795,86,2,183.67,12.12,355.22
3094,1796,40,-3,321.31,23.75,940.18
3095,1796,19,1,259.64,1.74,257.9
3096,1796,70,4,1150.5,160.21,4441.79
3097,1797,79,2,221.22,26.4,416.04
3098,1797,37,4,1087.4,407.74,3941.86
3099,1798,33,1,889.89,59.33,830.56
3100,1798,36,2,1022.7,61.21,1984.19
3101,1799,90,4,378.95,300.34,1215.46
3102,1800,6,3,1083.61,591.57,2659.26
3103,1800,27,3,508.96,17.03,1509.85
3104,1801,24,4,1647.82,255.65,6335.63
3105,1802,41,1,159.2,29.0,130.2
3106,1802,65,2,183.7,3.29,364.11
3107,1802,4,3,1062.58,425.64,2762.1
3108,1803,64,2,633.38,156.93,1109.83
3109,1803,36,3,1022.7,75.78,2992.32
3110,1803,19,5,259.64,189.93,1108.27
3111,1803,49,1,95.67,12.35,83.32
3112,1804,57,4,584.3,363.75,1973.45
3113,1805,8,4,750.16,363.77,2636.87
3114,1805,16,1,274.68,1.96,272.72
3115,1806,49,4,95.67,36.12,346.56
3116,1807,,2,813.74,197.76,1429.72
3117,1808,28,5,750.38,472.61,3279.29
3118,1809,46,3,371.49,215.09,899.38
3119,1809,43,5,1508.03,775.53,6764.62
3120,1810,74,1,1271.91,77.82,1194.09
3121,1811,74,3,1271.91,474.35,3341.38
3122,1811,1,4,1179.24,36.58,4680.38
3123,1812,40,1,321.31,22.19,299.12
3124,1813,1,4,1179.24,438.63,4278.33
3125,1814,3,2,100.53,38.99,162.07
3126,1815,45,2,383.12,86.49,679.75
3127,1816,90,4,378.95,178.24,1337.56
3128,1816,18,3,364.51,113.74,979.79
3129,1817,39,1,1786.03,150.9,1635.13
3130,1817,15,1,813.74,121.15,692.59
3131,1818,,3,1042.3,9.62,3117.28
3132,1818,89,1,1331.29,103.54,1227.75
3133,9634,87,5,1125.48,952.16,4675.24
3134,1820,39,4,1786.03,14.87,7129.25
3135,1821,87,3,1125.48,6.1,3370.34
3136,1821,44,4,753.2,580.17,2432.63
3137,1822,,1,629.07,34.46,594.61
3138,1823,21,5,728.26,711.32,2929.98
3139,1824,79,5,221.22,170.68,935.42
3140,1825,67,1,944.94,76.81,868.13
3141,1825,85,5,1350.75,2.27,6751.48
3142,1826,15,5,813.74,382.15,3686.55
3143,1827,80,2,849.32,90.55,1608.09
